timestamp,can_id,dlc,payload
1787467944.339812,123,8,FF FF FF FF FF FF FF FF
1787467944.342497,123,8,FF FF FF FF FF FF FF FF
1787467944.345821,123,8,FF FF FF FF FF FF FF FF
1787467944.349474,123,8,FF FF FF FF FF FF FF FF
1787467944.352303,123,8,FF FF FF FF FF FF FF FF
1787467944.355510,123,8,FF FF FF FF FF FF FF FF
1787467944.358662,123,8,FF FF FF FF FF FF FF FF
1787467944.362105,123,8,FF FF FF FF FF FF FF FF
1787467944.364116,123,8,FF FF FF FF FF FF FF FF
1787467944.366142,123,8,FF FF FF FF FF FF FF FF
1787467944.368859,123,8,FF FF FF FF FF FF FF FF
1787467944.370680,123,8,FF FF FF FF FF FF FF FF
1787467944.372780,123,8,FF FF FF FF FF FF FF FF
1787467944.374098,123,8,FF FF FF FF FF FF FF FF
1787467944.375515,123,8,FF FF FF FF FF FF FF FF
1787467944.377603,123,8,FF FF FF FF FF FF FF FF
1787467944.379554,123,8,FF FF FF FF FF FF FF FF
1787467944.381037,123,8,FF FF FF FF FF FF FF FF
1787467944.382621,123,8,FF FF FF FF FF FF FF FF
1787467944.384294,123,8,FF FF FF FF FF FF FF FF
1787467944.385903,123,8,FF FF FF FF FF FF FF FF
1787467944.387185,123,8,FF FF FF FF FF FF FF FF
1787467944.388715,123,8,FF FF FF FF FF FF FF FF
1787467944.390708,123,8,FF FF FF FF FF FF FF FF
1787467944.392568,123,8,FF FF FF FF FF FF FF FF
1787467944.394743,123,8,FF FF FF FF FF FF FF FF
1787467944.396660,123,8,FF FF FF FF FF FF FF FF
1787467944.398283,123,8,FF FF FF FF FF FF FF FF
1787467944.399652,123,8,FF FF FF FF FF FF FF FF
1787467944.400995,123,8,FF FF FF FF FF FF FF FF
1787467944.402526,123,8,FF FF FF FF FF FF FF FF
1787467944.403846,123,8,FF FF FF FF FF FF FF FF
1787467944.405386,123,8,FF FF FF FF FF FF FF FF
1787467944.406867,123,8,FF FF FF FF FF FF FF FF
1787467944.408227,123,8,FF FF FF FF FF FF FF FF
1787467944.409987,123,8,FF FF FF FF FF FF FF FF
1787467944.411671,123,8,FF FF FF FF FF FF FF FF
1787467944.413358,123,8,FF FF FF FF FF FF FF FF
1787467944.415093,123,8,FF FF FF FF FF FF FF FF
1787467944.416886,123,8,FF FF FF FF FF FF FF FF
1787467944.421055,123,8,FF FF FF FF FF FF FF FF
1787467944.423767,123,8,FF FF FF FF FF FF FF FF
1787467944.425795,123,8,FF FF FF FF FF FF FF FF
1787467944.427566,123,8,FF FF FF FF FF FF FF FF
1787467944.429107,123,8,FF FF FF FF FF FF FF FF
1787467944.430583,123,8,FF FF FF FF FF FF FF FF
1787467944.431955,123,8,FF FF FF FF FF FF FF FF
1787467944.433406,123,8,FF FF FF FF FF FF FF FF
1787467944.434799,123,8,FF FF FF FF FF FF FF FF
1787467944.436190,123,8,FF FF FF FF FF FF FF FF
1787467944.437797,123,8,FF FF FF FF FF FF FF FF
1787467944.439211,123,8,FF FF FF FF FF FF FF FF
1787467944.440551,123,8,FF FF FF FF FF FF FF FF
1787467944.442039,123,8,FF FF FF FF FF FF FF FF
1787467944.443411,123,8,FF FF FF FF FF FF FF FF
1787467944.444993,123,8,FF FF FF FF FF FF FF FF
1787467944.446764,123,8,FF FF FF FF FF FF FF FF
1787467944.448333,123,8,FF FF FF FF FF FF FF FF
1787467944.449912,123,8,FF FF FF FF FF FF FF FF
1787467944.451244,123,8,FF FF FF FF FF FF FF FF
1787467944.453000,123,8,FF FF FF FF FF FF FF FF
1787467944.456851,123,8,FF FF FF FF FF FF FF FF
1787467944.459531,123,8,FF FF FF FF FF FF FF FF
1787467944.462102,123,8,FF FF FF FF FF FF FF FF
1787467944.464397,123,8,FF FF FF FF FF FF FF FF
1787467944.466829,123,8,FF FF FF FF FF FF FF FF
1787467944.469494,123,8,FF FF FF FF FF FF FF FF
1787467944.474413,123,8,FF FF FF FF FF FF FF FF
1787467944.477363,123,8,FF FF FF FF FF FF FF FF
1787467944.480394,123,8,FF FF FF FF FF FF FF FF
1787467944.482738,123,8,FF FF FF FF FF FF FF FF
1787467944.484236,123,8,FF FF FF FF FF FF FF FF
1787467944.485955,123,8,FF FF FF FF FF FF FF FF
1787467944.487588,123,8,FF FF FF FF FF FF FF FF
1787467944.489197,123,8,FF FF FF FF FF FF FF FF
1787467944.490936,123,8,FF FF FF FF FF FF FF FF
1787467944.492618,123,8,FF FF FF FF FF FF FF FF
1787467944.494753,123,8,FF FF FF FF FF FF FF FF
1787467944.496403,123,8,FF FF FF FF FF FF FF FF
1787467944.498376,123,8,FF FF FF FF FF FF FF FF
1787467944.500092,123,8,FF FF FF FF FF FF FF FF
1787467944.504848,123,8,FF FF FF FF FF FF FF FF
1787467944.506843,123,8,FF FF FF FF FF FF FF FF
1787467944.512123,123,8,FF FF FF FF FF FF FF FF
1787467944.512162,123,8,FF FF FF FF FF FF FF FF
1787467944.512295,123,8,FF FF FF FF FF FF FF FF
1787467944.514163,123,8,FF FF FF FF FF FF FF FF
1787467944.515978,123,8,FF FF FF FF FF FF FF FF
1787467944.517698,123,8,FF FF FF FF FF FF FF FF
1787467944.519323,123,8,FF FF FF FF FF FF FF FF
1787467944.520995,123,8,FF FF FF FF FF FF FF FF
1787467944.522810,123,8,FF FF FF FF FF FF FF FF
1787467944.524502,123,8,FF FF FF FF FF FF FF FF
1787467944.526404,123,8,FF FF FF FF FF FF FF FF
1787467944.528266,123,8,FF FF FF FF FF FF FF FF
1787467944.530045,123,8,FF FF FF FF FF FF FF FF
1787467944.531706,123,8,FF FF FF FF FF FF FF FF
1787467944.533314,123,8,FF FF FF FF FF FF FF FF
1787467944.535551,123,8,FF FF FF FF FF FF FF FF
1787467944.537196,123,8,FF FF FF FF FF FF FF FF
1787467944.539007,123,8,FF FF FF FF FF FF FF FF
1787467944.540641,123,8,FF FF FF FF FF FF FF FF
1787467944.542484,123,8,FF FF FF FF FF FF FF FF
1787467944.544348,123,8,FF FF FF FF FF FF FF FF
1787467944.546243,123,8,FF FF FF FF FF FF FF FF
1787467944.548100,123,8,FF FF FF FF FF FF FF FF
1787467944.551704,123,8,FF FF FF FF FF FF FF FF
1787467944.557237,123,8,FF FF FF FF FF FF FF FF
1787467944.557265,123,8,FF FF FF FF FF FF FF FF
1787467944.559052,123,8,FF FF FF FF FF FF FF FF
1787467944.560562,123,8,FF FF FF FF FF FF FF FF
1787467944.562249,123,8,FF FF FF FF FF FF FF FF
1787467944.563915,123,8,FF FF FF FF FF FF FF FF
1787467944.565678,123,8,FF FF FF FF FF FF FF FF
1787467944.567313,123,8,FF FF FF FF FF FF FF FF
1787467944.568902,123,8,FF FF FF FF FF FF FF FF
1787467944.570595,123,8,FF FF FF FF FF FF FF FF
1787467944.572267,123,8,FF FF FF FF FF FF FF FF
1787467944.574718,123,8,FF FF FF FF FF FF FF FF
1787467944.577906,123,8,FF FF FF FF FF FF FF FF
1787467944.580874,123,8,FF FF FF FF FF FF FF FF
1787467944.584222,123,8,FF FF FF FF FF FF FF FF
1787467944.587451,123,8,FF FF FF FF FF FF FF FF
1787467944.590548,123,8,FF FF FF FF FF FF FF FF
1787467944.594432,123,8,FF FF FF FF FF FF FF FF
1787467944.597800,123,8,FF FF FF FF FF FF FF FF
1787467944.600203,123,8,FF FF FF FF FF FF FF FF
1787467944.606326,123,8,FF FF FF FF FF FF FF FF
1787467944.607343,123,8,FF FF FF FF FF FF FF FF
1787467944.610201,123,8,FF FF FF FF FF FF FF FF
1787467944.611948,123,8,FF FF FF FF FF FF FF FF
1787467944.613675,123,8,FF FF FF FF FF FF FF FF
1787467944.615301,123,8,FF FF FF FF FF FF FF FF
1787467944.616903,123,8,FF FF FF FF FF FF FF FF
1787467944.618627,123,8,FF FF FF FF FF FF FF FF
1787467944.620471,123,8,FF FF FF FF FF FF FF FF
1787467944.622419,123,8,FF FF FF FF FF FF FF FF
1787467944.624018,123,8,FF FF FF FF FF FF FF FF
1787467944.625787,123,8,FF FF FF FF FF FF FF FF
1787467944.627673,123,8,FF FF FF FF FF FF FF FF
1787467944.629326,123,8,FF FF FF FF FF FF FF FF
1787467944.631396,123,8,FF FF FF FF FF FF FF FF
1787467944.632874,123,8,FF FF FF FF FF FF FF FF
1787467944.634588,123,8,FF FF FF FF FF FF FF FF
1787467944.636147,123,8,FF FF FF FF FF FF FF FF
1787467944.637870,123,8,FF FF FF FF FF FF FF FF
1787467944.639535,123,8,FF FF FF FF FF FF FF FF
1787467944.641752,123,8,FF FF FF FF FF FF FF FF
1787467944.643884,123,8,FF FF FF FF FF FF FF FF
1787467944.646065,123,8,FF FF FF FF FF FF FF FF
1787467944.648318,123,8,FF FF FF FF FF FF FF FF
1787467944.651192,123,8,FF FF FF FF FF FF FF FF
1787467944.653043,123,8,FF FF FF FF FF FF FF FF
1787467944.654876,123,8,FF FF FF FF FF FF FF FF
1787467944.656382,123,8,FF FF FF FF FF FF FF FF
1787467944.658216,123,8,FF FF FF FF FF FF FF FF
1787467944.660100,123,8,FF FF FF FF FF FF FF FF
1787467944.662305,123,8,FF FF FF FF FF FF FF FF
1787467944.664094,123,8,FF FF FF FF FF FF FF FF
1787467944.665843,123,8,FF FF FF FF FF FF FF FF
1787467944.667392,123,8,FF FF FF FF FF FF FF FF
1787467944.668960,123,8,FF FF FF FF FF FF FF FF
1787467944.670692,123,8,FF FF FF FF FF FF FF FF
1787467944.672236,123,8,FF FF FF FF FF FF FF FF
1787467944.673768,123,8,FF FF FF FF FF FF FF FF
1787467944.675458,123,8,FF FF FF FF FF FF FF FF
1787467944.677419,123,8,FF FF FF FF FF FF FF FF
1787467944.679158,123,8,FF FF FF FF FF FF FF FF
1787467944.680769,123,8,FF FF FF FF FF FF FF FF
1787467944.682749,123,8,FF FF FF FF FF FF FF FF
1787467944.684299,123,8,FF FF FF FF FF FF FF FF
1787467944.686210,123,8,FF FF FF FF FF FF FF FF
1787467944.690521,123,8,FF FF FF FF FF FF FF FF
1787467944.701698,123,8,FF FF FF FF FF FF FF FF
1787467944.701733,123,8,FF FF FF FF FF FF FF FF
1787467944.701738,123,8,FF FF FF FF FF FF FF FF
1787467944.701742,123,8,FF FF FF FF FF FF FF FF
1787467944.701746,123,8,FF FF FF FF FF FF FF FF
1787467944.701749,123,8,FF FF FF FF FF FF FF FF
1787467944.706136,123,8,FF FF FF FF FF FF FF FF
1787467944.708814,123,8,FF FF FF FF FF FF FF FF
1787467944.711626,123,8,FF FF FF FF FF FF FF FF
1787467944.718103,123,8,FF FF FF FF FF FF FF FF
1787467944.724105,123,8,FF FF FF FF FF FF FF FF
1787467944.729031,123,8,FF FF FF FF FF FF FF FF
1787467944.733180,123,8,FF FF FF FF FF FF FF FF
1787467944.735937,123,8,FF FF FF FF FF FF FF FF
1787467944.738619,123,8,FF FF FF FF FF FF FF FF
1787467944.741391,123,8,FF FF FF FF FF FF FF FF
1787467944.744503,123,8,FF FF FF FF FF FF FF FF
1787467944.746764,123,8,FF FF FF FF FF FF FF FF
1787467944.749394,123,8,FF FF FF FF FF FF FF FF
1787467944.751778,123,8,FF FF FF FF FF FF FF FF
1787467944.754215,123,8,FF FF FF FF FF FF FF FF
1787467944.756028,123,8,FF FF FF FF FF FF FF FF
1787467944.757855,123,8,FF FF FF FF FF FF FF FF
1787467944.760055,123,8,FF FF FF FF FF FF FF FF
1787467944.762063,123,8,FF FF FF FF FF FF FF FF
1787467944.763786,123,8,FF FF FF FF FF FF FF FF
1787467944.765448,123,8,FF FF FF FF FF FF FF FF
1787467944.767239,123,8,FF FF FF FF FF FF FF FF
1787467944.768965,123,8,FF FF FF FF FF FF FF FF
1787467944.770774,123,8,FF FF FF FF FF FF FF FF
1787467944.772462,123,8,FF FF FF FF FF FF FF FF
1787467944.774719,123,8,FF FF FF FF FF FF FF FF
1787467944.776151,123,8,FF FF FF FF FF FF FF FF
1787467944.777949,123,8,FF FF FF FF FF FF FF FF
1787467944.779372,123,8,FF FF FF FF FF FF FF FF
1787467944.781183,123,8,FF FF FF FF FF FF FF FF
1787467944.787422,123,8,FF FF FF FF FF FF FF FF
1787467944.788954,123,8,FF FF FF FF FF FF FF FF
1787467944.790473,123,8,FF FF FF FF FF FF FF FF
1787467944.791850,123,8,FF FF FF FF FF FF FF FF
1787467944.793346,123,8,FF FF FF FF FF FF FF FF
1787467944.794858,123,8,FF FF FF FF FF FF FF FF
1787467944.796570,123,8,FF FF FF FF FF FF FF FF
1787467944.798358,123,8,FF FF FF FF FF FF FF FF
1787467944.800102,123,8,FF FF FF FF FF FF FF FF
1787467944.802052,123,8,FF FF FF FF FF FF FF FF
1787467944.803968,123,8,FF FF FF FF FF FF FF FF
1787467944.806032,123,8,FF FF FF FF FF FF FF FF
1787467944.807853,123,8,FF FF FF FF FF FF FF FF
1787467944.810128,123,8,FF FF FF FF FF FF FF FF
1787467944.812124,123,8,FF FF FF FF FF FF FF FF
1787467944.814167,123,8,FF FF FF FF FF FF FF FF
1787467944.816022,123,8,FF FF FF FF FF FF FF FF
1787467944.818131,123,8,FF FF FF FF FF FF FF FF
1787467944.823937,123,8,FF FF FF FF FF FF FF FF
1787467944.823970,123,8,FF FF FF FF FF FF FF FF
1787467944.825494,123,8,FF FF FF FF FF FF FF FF
1787467944.827283,123,8,FF FF FF FF FF FF FF FF
1787467944.829217,123,8,FF FF FF FF FF FF FF FF
1787467944.831704,123,8,FF FF FF FF FF FF FF FF
1787467944.833030,123,8,FF FF FF FF FF FF FF FF
1787467944.834835,123,8,FF FF FF FF FF FF FF FF
1787467944.836411,123,8,FF FF FF FF FF FF FF FF
1787467944.838135,123,8,FF FF FF FF FF FF FF FF
1787467944.839682,123,8,FF FF FF FF FF FF FF FF
1787467944.841043,123,8,FF FF FF FF FF FF FF FF
1787467944.843266,123,8,FF FF FF FF FF FF FF FF
1787467944.845892,123,8,FF FF FF FF FF FF FF FF
1787467944.848595,123,8,FF FF FF FF FF FF FF FF
1787467944.851549,123,8,FF FF FF FF FF FF FF FF
1787467944.854826,123,8,FF FF FF FF FF FF FF FF
1787467944.857993,123,8,FF FF FF FF FF FF FF FF
1787467944.860518,123,8,FF FF FF FF FF FF FF FF
1787467944.863538,123,8,FF FF FF FF FF FF FF FF
1787467944.866206,123,8,FF FF FF FF FF FF FF FF
1787467944.868760,123,8,FF FF FF FF FF FF FF FF
1787467944.873094,123,8,FF FF FF FF FF FF FF FF
1787467944.873658,123,8,FF FF FF FF FF FF FF FF
1787467944.877017,123,8,FF FF FF FF FF FF FF FF
1787467944.880309,123,8,FF FF FF FF FF FF FF FF
1787467944.882810,123,8,FF FF FF FF FF FF FF FF
1787467944.885672,123,8,FF FF FF FF FF FF FF FF
1787467944.888787,123,8,FF FF FF FF FF FF FF FF
1787467944.891694,123,8,FF FF FF FF FF FF FF FF
1787467944.894810,123,8,FF FF FF FF FF FF FF FF
1787467944.898067,123,8,FF FF FF FF FF FF FF FF
1787467944.901026,123,8,FF FF FF FF FF FF FF FF
1787467944.903148,123,8,FF FF FF FF FF FF FF FF
1787467944.904868,123,8,FF FF FF FF FF FF FF FF
1787467944.906474,123,8,FF FF FF FF FF FF FF FF
1787467944.908192,123,8,FF FF FF FF FF FF FF FF
1787467944.911312,123,8,FF FF FF FF FF FF FF FF
1787467944.913143,123,8,FF FF FF FF FF FF FF FF
1787467944.918952,123,8,FF FF FF FF FF FF FF FF
1787467944.920715,123,8,FF FF FF FF FF FF FF FF
1787467944.922852,123,8,FF FF FF FF FF FF FF FF
1787467944.924633,123,8,FF FF FF FF FF FF FF FF
1787467944.926617,123,8,FF FF FF FF FF FF FF FF
1787467944.928488,123,8,FF FF FF FF FF FF FF FF
1787467944.930309,123,8,FF FF FF FF FF FF FF FF
1787467944.931951,123,8,FF FF FF FF FF FF FF FF
1787467944.933692,123,8,FF FF FF FF FF FF FF FF
1787467944.935275,123,8,FF FF FF FF FF FF FF FF
1787467944.936949,123,8,FF FF FF FF FF FF FF FF
1787467944.938639,123,8,FF FF FF FF FF FF FF FF
1787467944.940245,123,8,FF FF FF FF FF FF FF FF
1787467944.942097,123,8,FF FF FF FF FF FF FF FF
1787467944.944044,123,8,FF FF FF FF FF FF FF FF
1787467944.946051,123,8,FF FF FF FF FF FF FF FF
1787467944.947729,123,8,FF FF FF FF FF FF FF FF
1787467944.949358,123,8,FF FF FF FF FF FF FF FF
1787467944.951147,123,8,FF FF FF FF FF FF FF FF
1787467944.953807,123,8,FF FF FF FF FF FF FF FF
1787467944.955360,123,8,FF FF FF FF FF FF FF FF
1787467944.956911,123,8,FF FF FF FF FF FF FF FF
1787467944.961974,123,8,FF FF FF FF FF FF FF FF
1787467944.962012,123,8,FF FF FF FF FF FF FF FF
1787467944.962363,123,8,FF FF FF FF FF FF FF FF
1787467944.964060,123,8,FF FF FF FF FF FF FF FF
1787467944.965766,123,8,FF FF FF FF FF FF FF FF
1787467944.967455,123,8,FF FF FF FF FF FF FF FF
1787467944.969275,123,8,FF FF FF FF FF FF FF FF
1787467944.970988,123,8,FF FF FF FF FF FF FF FF
1787467944.972673,123,8,FF FF FF FF FF FF FF FF
1787467944.974430,123,8,FF FF FF FF FF FF FF FF
1787467944.977175,123,8,FF FF FF FF FF FF FF FF
1787467944.979470,123,8,FF FF FF FF FF FF FF FF
1787467944.981415,123,8,FF FF FF FF FF FF FF FF
1787467944.982996,123,8,FF FF FF FF FF FF FF FF
1787467944.984529,123,8,FF FF FF FF FF FF FF FF
1787467944.986462,123,8,FF FF FF FF FF FF FF FF
1787467944.988291,123,8,FF FF FF FF FF FF FF FF
1787467944.990298,123,8,FF FF FF FF FF FF FF FF
1787467944.992364,123,8,FF FF FF FF FF FF FF FF
1787467944.995203,123,8,FF FF FF FF FF FF FF FF
1787467944.998924,123,8,FF FF FF FF FF FF FF FF
1787467945.001619,123,8,FF FF FF FF FF FF FF FF
1787467945.004139,123,8,FF FF FF FF FF FF FF FF
1787467945.006112,123,8,FF FF FF FF FF FF FF FF
1787467945.008611,123,8,FF FF FF FF FF FF FF FF
1787467945.011440,123,8,FF FF FF FF FF FF FF FF
1787467945.014094,123,8,FF FF FF FF FF FF FF FF
1787467945.016791,123,8,FF FF FF FF FF FF FF FF
1787467945.019927,123,8,FF FF FF FF FF FF FF FF
1787467945.022881,123,8,FF FF FF FF FF FF FF FF
1787467945.024966,123,8,FF FF FF FF FF FF FF FF
1787467945.027041,123,8,FF FF FF FF FF FF FF FF
1787467945.028687,123,8,FF FF FF FF FF FF FF FF
1787467945.030407,123,8,FF FF FF FF FF FF FF FF
1787467945.032016,123,8,FF FF FF FF FF FF FF FF
1787467945.033665,123,8,FF FF FF FF FF FF FF FF
1787467945.035236,123,8,FF FF FF FF FF FF FF FF
1787467945.036862,123,8,FF FF FF FF FF FF FF FF
1787467945.038626,123,8,FF FF FF FF FF FF FF FF
1787467945.040233,123,8,FF FF FF FF FF FF FF FF
1787467945.042042,123,8,FF FF FF FF FF FF FF FF
1787467945.045260,123,8,FF FF FF FF FF FF FF FF
1787467945.047122,123,8,FF FF FF FF FF FF FF FF
1787467945.049022,123,8,FF FF FF FF FF FF FF FF
1787467945.053212,123,8,FF FF FF FF FF FF FF FF
1787467945.053243,123,8,FF FF FF FF FF FF FF FF
1787467945.054665,123,8,FF FF FF FF FF FF FF FF
1787467945.056079,123,8,FF FF FF FF FF FF FF FF
1787467945.057745,123,8,FF FF FF FF FF FF FF FF
1787467945.059444,123,8,FF FF FF FF FF FF FF FF
1787467945.061351,123,8,FF FF FF FF FF FF FF FF
1787467945.063021,123,8,FF FF FF FF FF FF FF FF
1787467945.064804,123,8,FF FF FF FF FF FF FF FF
1787467945.066630,123,8,FF FF FF FF FF FF FF FF
1787467945.068345,123,8,FF FF FF FF FF FF FF FF
1787467945.070342,123,8,FF FF FF FF FF FF FF FF
1787467945.072053,123,8,FF FF FF FF FF FF FF FF
1787467945.073939,123,8,FF FF FF FF FF FF FF FF
1787467945.075677,123,8,FF FF FF FF FF FF FF FF
1787467945.077591,123,8,FF FF FF FF FF FF FF FF
1787467945.079344,123,8,FF FF FF FF FF FF FF FF
1787467945.080966,123,8,FF FF FF FF FF FF FF FF
1787467945.082674,123,8,FF FF FF FF FF FF FF FF
1787467945.084271,123,8,FF FF FF FF FF FF FF FF
1787467945.086257,123,8,FF FF FF FF FF FF FF FF
1787467945.087894,123,8,FF FF FF FF FF FF FF FF
1787467945.090325,123,8,FF FF FF FF FF FF FF FF
1787467945.092220,123,8,FF FF FF FF FF FF FF FF
1787467945.094059,123,8,FF FF FF FF FF FF FF FF
1787467945.095941,123,8,FF FF FF FF FF FF FF FF
1787467945.098359,123,8,FF FF FF FF FF FF FF FF
1787467945.100847,123,8,FF FF FF FF FF FF FF FF
1787467945.103101,123,8,FF FF FF FF FF FF FF FF
1787467945.105836,123,8,FF FF FF FF FF FF FF FF
1787467945.107674,123,8,FF FF FF FF FF FF FF FF
1787467945.109586,123,8,FF FF FF FF FF FF FF FF
1787467945.111396,123,8,FF FF FF FF FF FF FF FF
1787467945.113992,123,8,FF FF FF FF FF FF FF FF
1787467945.116804,123,8,FF FF FF FF FF FF FF FF
1787467945.119800,123,8,FF FF FF FF FF FF FF FF
1787467945.123001,123,8,FF FF FF FF FF FF FF FF
1787467945.126127,123,8,FF FF FF FF FF FF FF FF
1787467945.128979,123,8,FF FF FF FF FF FF FF FF
1787467945.132054,123,8,FF FF FF FF FF FF FF FF
1787467945.134806,123,8,FF FF FF FF FF FF FF FF
1787467945.138459,123,8,FF FF FF FF FF FF FF FF
1787467945.141026,123,8,FF FF FF FF FF FF FF FF
1787467945.143622,123,8,FF FF FF FF FF FF FF FF
1787467945.146006,123,8,FF FF FF FF FF FF FF FF
1787467945.148316,123,8,FF FF FF FF FF FF FF FF
1787467945.150193,123,8,FF FF FF FF FF FF FF FF
1787467945.151749,123,8,FF FF FF FF FF FF FF FF
1787467945.153917,123,8,FF FF FF FF FF FF FF FF
1787467945.155581,123,8,FF FF FF FF FF FF FF FF
1787467945.157578,123,8,FF FF FF FF FF FF FF FF
1787467945.159421,123,8,FF FF FF FF FF FF FF FF
1787467945.161272,123,8,FF FF FF FF FF FF FF FF
1787467945.162921,123,8,FF FF FF FF FF FF FF FF
1787467945.164569,123,8,FF FF FF FF FF FF FF FF
1787467945.166455,123,8,FF FF FF FF FF FF FF FF
1787467945.168118,123,8,FF FF FF FF FF FF FF FF
1787467945.169964,123,8,FF FF FF FF FF FF FF FF
1787467945.171589,123,8,FF FF FF FF FF FF FF FF
1787467945.173242,123,8,FF FF FF FF FF FF FF FF
1787467945.174943,123,8,FF FF FF FF FF FF FF FF
1787467945.176914,123,8,FF FF FF FF FF FF FF FF
1787467945.178841,123,8,FF FF FF FF FF FF FF FF
1787467945.180436,123,8,FF FF FF FF FF FF FF FF
1787467945.182205,123,8,FF FF FF FF FF FF FF FF
1787467945.183924,123,8,FF FF FF FF FF FF FF FF
1787467945.186125,123,8,FF FF FF FF FF FF FF FF
1787467945.190002,123,8,FF FF FF FF FF FF FF FF
1787467945.191948,123,8,FF FF FF FF FF FF FF FF
1787467945.194288,123,8,FF FF FF FF FF FF FF FF
1787467945.197077,123,8,FF FF FF FF FF FF FF FF
1787467945.198986,123,8,FF FF FF FF FF FF FF FF
1787467945.200785,123,8,FF FF FF FF FF FF FF FF
1787467945.202773,123,8,FF FF FF FF FF FF FF FF
1787467945.204587,123,8,FF FF FF FF FF FF FF FF
1787467945.206646,123,8,FF FF FF FF FF FF FF FF
1787467945.208609,123,8,FF FF FF FF FF FF FF FF
1787467945.210762,123,8,FF FF FF FF FF FF FF FF
1787467945.212543,123,8,FF FF FF FF FF FF FF FF
1787467945.214481,123,8,FF FF FF FF FF FF FF FF
1787467945.216159,123,8,FF FF FF FF FF FF FF FF
1787467945.217940,123,8,FF FF FF FF FF FF FF FF
1787467945.219664,123,8,FF FF FF FF FF FF FF FF
1787467945.221496,123,8,FF FF FF FF FF FF FF FF
1787467945.223314,123,8,FF FF FF FF FF FF FF FF
1787467945.225487,123,8,FF FF FF FF FF FF FF FF
1787467945.228906,123,8,FF FF FF FF FF FF FF FF
1787467945.233191,123,8,FF FF FF FF FF FF FF FF
1787467945.236074,123,8,FF FF FF FF FF FF FF FF
1787467945.238975,123,8,FF FF FF FF FF FF FF FF
1787467945.242442,123,8,FF FF FF FF FF FF FF FF
1787467945.245972,123,8,FF FF FF FF FF FF FF FF
1787467945.248645,123,8,FF FF FF FF FF FF FF FF
1787467945.251065,123,8,FF FF FF FF FF FF FF FF
1787467945.252833,123,8,FF FF FF FF FF FF FF FF
1787467945.255442,123,8,FF FF FF FF FF FF FF FF
1787467945.258055,123,8,FF FF FF FF FF FF FF FF
1787467945.260459,123,8,FF FF FF FF FF FF FF FF
1787467945.262843,123,8,FF FF FF FF FF FF FF FF
1787467945.264591,123,8,FF FF FF FF FF FF FF FF
1787467945.266299,123,8,FF FF FF FF FF FF FF FF
1787467945.267998,123,8,FF FF FF FF FF FF FF FF
1787467945.269692,123,8,FF FF FF FF FF FF FF FF
1787467945.271382,123,8,FF FF FF FF FF FF FF FF
1787467945.272954,123,8,FF FF FF FF FF FF FF FF
1787467945.274627,123,8,FF FF FF FF FF FF FF FF
1787467945.276462,123,8,FF FF FF FF FF FF FF FF
1787467945.278375,123,8,FF FF FF FF FF FF FF FF
1787467945.280085,123,8,FF FF FF FF FF FF FF FF
1787467945.281908,123,8,FF FF FF FF FF FF FF FF
1787467945.284275,123,8,FF FF FF FF FF FF FF FF
1787467945.286011,123,8,FF FF FF FF FF FF FF FF
1787467945.287467,123,8,FF FF FF FF FF FF FF FF
1787467945.289972,123,8,FF FF FF FF FF FF FF FF
1787467945.290949,123,8,FF FF FF FF FF FF FF FF
1787467945.292968,123,8,FF FF FF FF FF FF FF FF
1787467945.294909,123,8,FF FF FF FF FF FF FF FF
1787467945.296443,123,8,FF FF FF FF FF FF FF FF
1787467945.298036,123,8,FF FF FF FF FF FF FF FF
1787467945.299426,123,8,FF FF FF FF FF FF FF FF
1787467945.301094,123,8,FF FF FF FF FF FF FF FF
1787467945.302888,123,8,FF FF FF FF FF FF FF FF
1787467945.304509,123,8,FF FF FF FF FF FF FF FF
1787467945.306220,123,8,FF FF FF FF FF FF FF FF
1787467945.307883,123,8,FF FF FF FF FF FF FF FF
1787467945.309826,123,8,FF FF FF FF FF FF FF FF
1787467945.311497,123,8,FF FF FF FF FF FF FF FF
1787467945.313131,123,8,FF FF FF FF FF FF FF FF
1787467945.314921,123,8,FF FF FF FF FF FF FF FF
1787467945.316520,123,8,FF FF FF FF FF FF FF FF
1787467945.318561,123,8,FF FF FF FF FF FF FF FF
1787467945.320294,123,8,FF FF FF FF FF FF FF FF
1787467945.322095,123,8,FF FF FF FF FF FF FF FF
1787467945.323854,123,8,FF FF FF FF FF FF FF FF
1787467945.325625,123,8,FF FF FF FF FF FF FF FF
1787467945.327636,123,8,FF FF FF FF FF FF FF FF
1787467945.330116,123,8,FF FF FF FF FF FF FF FF
1787467945.332045,123,8,FF FF FF FF FF FF FF FF
1787467945.334074,123,8,FF FF FF FF FF FF FF FF
1787467945.335933,123,8,FF FF FF FF FF FF FF FF
1787467945.337936,123,8,FF FF FF FF FF FF FF FF
1787467945.340010,123,8,FF FF FF FF FF FF FF FF
1787467945.342358,123,8,FF FF FF FF FF FF FF FF
1787467945.344195,123,8,FF FF FF FF FF FF FF FF
1787467945.346029,123,8,FF FF FF FF FF FF FF FF
1787467945.347663,123,8,FF FF FF FF FF FF FF FF
1787467945.349265,123,8,FF FF FF FF FF FF FF FF
1787467945.351058,123,8,FF FF FF FF FF FF FF FF
1787467945.353596,123,8,FF FF FF FF FF FF FF FF
1787467945.356510,123,8,FF FF FF FF FF FF FF FF
